words,sentiment_coeff
fails,106.49946997472925
mar_17,-97.5538270739297
outside,-86.54692503006235
15,89.21989812193179
15_minutes,-104.41371730939744
heart_attack,96.30394380474242
reply,103.13439124431162
instead,95.99783608665487
subject,106.2451346698896
pfzer,107.5950841900594
indications,109.74147194779013
seek,95.93472119187162
various_vaccines,98.00665792104772
onto,108.6192685078035
click,94.20556648356033
certain,-94.63911051924222
16_week,96.19947795398373
administers,97.86521328357999
63,-92.2160324428428
changed,91.71433199354779
signing_up,-97.74342178948896
tv,93.58598843466415
program,88.15138872171353
worse_than,101.91823757391869
3rd_world,102.43219258772004
vacci,-104.16059454990052
a_joke,93.57057456271193
g7,106.17171187982265
every_other,-95.87768846717817
numerous,97.79447912990685
same_place,-95.09185815558644
immune,-93.76667965061847
with_autoimmune,-86.87553514489532
march_5th,89.43815777235727
explained,93.9077822171571
allergic_reaction,95.02050815928092
threat,103.80099959490263
allowed,103.10752992377161
shame,100.68300915478197
feb_1,84.04374881773423
employees,82.90458783984933
make_sure,-103.06752158328216
highly,96.65013771351418
disturbing,110.65086178023388
transfer,-100.52468302955633
seniors,-106.05980341105108
younger_people,-90.05236141065949
age_50,-89.82546489949256
very_little,83.31392906781083
telling_me,-92.25920743168467
march/april,93.49572033660003
timelines,96.45647885663965
majority_of,91.94637320312161
health_unit,94.27782244559701
jabs,80.39245934871764
single,86.38838105072541
double,-75.27052468803598
theses,100.15174650922798
over_80,-91.83575954829902
79,-105.56416774546402
vacinnes,102.65162970710199
signed,-96.30306513041059
this_article,88.25702166629856
types,94.07273383869689
aware_of,96.1964282243541
humanity,94.94693651703692
experiment,105.76425813939325
sends,-97.55656284330838
gives,-90.23392368144748
entire,-107.53315339954837
global,-100.0057804195984
clarity_on,99.92747256005475
probably,100.86582680275075
march_13,-94.39666953281468
bad_reactions,-105.89201586262632
feedback,94.20942977672713
mid_march,93.58571898063421
just_wanted,-105.11322778631786
quarter,96.26001623649904
feb_26,87.89982809096415
covering,90.83652539944435
facilitating,92.85894782415308
tried,-91.2697569322437
trials,92.45976493479269
preparation,98.45273967735488
wake_up,-94.48454932446018
severe_side,97.5652843359303
batch,-98.62285427461097
allergic_reactions,91.70112371877595
unethical,96.45708443388602
87,-100.61469040400107
severe_reaction,100.33181206751635
brought_me,102.45604049519252
spouses,-91.64597827152775
basically,99.7056074406869
visit,-96.69299041138304
capable,95.80776091758624
home,-85.2728257946339
option,95.12504240707126
respiratory,-104.8759819187683
syndrome,98.24742599620753
been_reported,98.49249898251466
or_maderna,-99.4677570305301
organization,101.98163322781234
created,94.14593904669339
brock,100.81955657272587
haliburton,105.5258772705964
local,-94.83647170029944
march_8th,92.89427785443077
feb,84.3310747243651
27th,-100.49154784042558
since_feb,79.69875059184639
trusted,87.28665248176519
web_page,99.77953302313243
continually,97.86525027405588
advises,91.10141207102795
completion,107.91279288444844
february,-93.07091440626957
on_friday,-90.43666076415651
blank,98.50605757128851
whats,-98.70846042718794
locations,-103.8637436528205
keep_canadian,96.15943823648145
shouldn_t,-90.76731950936608
advise,-90.23586810549853
regards,90.64838129178074
keeping_this,91.6777058012365
all_canadians,100.64295410796059
web_site,-99.81546386568695
25th,-92.49413795253385
surely,103.67294801509108
knows,95.6241614977025
frequent,-100.08618488893966
goes,-77.23478479170952
in_circles,-94.23324928897662
disease,-87.96006973601759
69_years,-100.78428950731659
my_sister,-90.16411785324445
phase_2,-101.60171180943716
police,-93.72824892373029
fire,-100.10604928537802
dept,-98.93956234233549
store,94.52030344530048
worker,-77.22231459435243
week_later,95.42289355753834
p,-89.32699058935414
patient,-96.92081102083434
feb_25,91.11781874507592
feb_28,-103.56397858537655
civic_19,-93.90458709991985
newly,-100.82194169499961
absolute,-101.45766972561572
hire,100.0023325407289
several_times,-101.32734980297799
necessary,-94.15135285550569
m_sure,91.1469737077353
advanced,-98.73919841647644
reason,-100.50031317128835
saskatchewan,-105.32252056602067
halton,-99.65501918047316
august_2021,-97.62476548280368
cdn,93.44300342238279
feb_22,94.80741713627893
few_days,85.21317111131803
et,107.77500067129677
redundant,88.46352361637757
3rd,96.50836514172978
it_becomes,-98.67594048441573
stuck,-97.33405671710908
outcome,100.94830940609256
very_vague,98.83378778331692
become,99.08748744592718
increasing,105.05485724037432
vacinne,-105.75349206894147
contract,97.9100449214733
badly,104.1771872442777
near_future,98.8312206525916
shameful,113.84922859492485
wasting_my,-95.4737547471611
obviously,95.38518218999586
center,-91.17507569939683
parts_of,-94.58055253963441
hardly,92.08134858918054
matter,-97.66150546272746
difference,93.33210797363799
we_pay,-86.78243932012327
notice,-104.45711714244341
remember,98.0828276619546
indigenous,-93.04170334682743
peel,-96.48837623594045
niagara,-91.15707292151305
next_month,-92.39543010741556
6_months,98.20955661350636
feb_18,97.10051483523345
hard_time,-86.50382046739108
feb_7,103.13759891610725
23,-98.14679320619982
56,-92.1830679057039
big,96.23731487805996
its_feb,108.9338743098974
lines,-95.9747987436806
purpose,77.1198511573274
asap,-96.80600807496897
affect,-101.28272923756558
step,90.76760302254644
my_son,-97.72527966395042
terms,108.86247609976843
pfizer_biontech,92.15902413447779
product_monograph,90.1157133461324
severity,91.86650363932927
limited_information,88.52287149277646
file,98.24037068894644
11_days,97.4072303768333
waiting_list,-99.77255333943155
97,-93.42557204524797
46,96.90260906122235
temporarily,-96.24353578845164
somewhere,-89.29340407178758
anything,97.49810338250161
greatest,-99.60052701775935
really_did,100.95730655640335
very_concerning,92.26823826740092
someone_who,-96.90023864437651
underlying_conditions,-101.06191926815566
care_home,88.29666795769224
speaking,102.58085207052167
experience,89.11521679431294
sep,91.81817760629093
even_close,104.59335142963974
fact_that,89.57463906367595
next_day,-91.67051765791983
east,-90.7873958007493
money,99.49117640813618
western,-100.66432154773176
queue,106.08491564145761
manufacturing,95.25987874276449
flu,92.65870113793287
k,95.4183207524301
answered,-89.59802102689537
https,96.9161053721346
ca/covid,-98.47569459304437
who_gets,-111.7621241276161
family_doctors,93.58604852593739
75_years,-94.05668343393192
live_alone,-98.67531398741563
diabetes,-93.46568756256057
heart_condition,-100.05173656131115
contacted,-93.97172596648863
my_doctor,-104.56030055339069
elgin,-98.49972285190434
county,-91.42530659505088
no_answer,-99.69111456725457
hope,-99.00897205198534
thru,-96.38285331792504
feb_15,94.85368399588207
scheduling,-100.19638861648656
sucks_!,94.41106416392897
checked,103.5191926901482
civil,-94.20882436807821
sadly,-96.41531370366465
recognize,106.75866251349244
begin,-94.00838493600747
february_4,94.48205919410823
playing,93.81145536131092
22,-92.50440145811663
13th,108.36594809000007
minimum,98.26424943163138
limit,110.87554341603915
afraid,-99.7935696260929
fit_into,90.8589980616244
tells_me,-96.91796973340178
200,-104.62714426318512
directed,90.56754912095188
buy,-92.25447578039847
taxes,79.96322242701363
guaranteed,91.34971518637725
requirements,93.26508360034222
thankyou,-95.8925332427027
original,98.11129297341347
empty,99.04505522540957
useful_information,98.89661833861824
prolonged,95.66040369897358
illness,100.29311834898013
word,89.04744744182882
front_line,-85.00747471510897
lockdown,95.59564430059099
black,-99.01325326603946
becomes,99.191984683539
confused,-93.97721954102492
pei,-95.58295787378789
so_low,-104.11926857046872
fair,100.71815490767167
please_respond,-102.29561331005486
falling,100.31383339093713
spend,87.37353466234138
likelihood,96.63475788193573
sight,-97.87084700754697
8th,-96.32710937602246
feels_like,96.49067285880164
vacations,-97.27825249167682
wait_till,-91.12687914966907
greater,98.56206669912595
worse,93.47457462000037
service,98.62066219577804
looked,-100.80948654698635
web_sites,92.70584509150692
normally,83.9110873451843
an_explanation,98.87501017202864
foreign,-95.5991509735741
talking_about,98.03390960049428
submitted,-99.33532956923682
since_jan,80.79692254349519
ever,92.53840189060745
jan_21,94.50689825116874
mandatory,102.00395658087197
unit,-94.31278400524516
health_care,-83.54482819039153
contradicts,100.90831260281543
approval,92.77916827410496
21/21,-101.64815401249332
unavailable,-96.01101811704227
why_bother,91.52750717359095
plain,99.23848193591719
underlined,-88.21937069154731
tired,-98.56565226453212
facility,-92.76566502987866
summer,-90.66562283067245
let_down,97.19914288503102
having_trouble,95.19670696852887
units,103.16967722229361
8_weeks,-111.02487511974563
longer,99.91000914458883
pzizer,106.72308141864013
vulnerable_people,99.98758946806477
no_idea,-95.22108010563929
staff,-94.53393419714986
calculator,104.33837730614137
2022,-99.2937594891821
peoples,100.54341747109314
things,-97.78498714645472
book,-80.72024031313828
very_hard,-95.61799799659842
registration_form,93.00603858518737
fill_out,-92.311399574112
booking,-96.90983239035043
polio,-96.02489102514758
make_an,-91.812669476426
phone_number,-97.5219055554083
kelowna,-91.61064697613251
university,-100.39398895223844
degree,-99.44016566672518
frustrated,92.93963064455579
right_place,-99.02672394935546
appoitment,-104.06145582214965
peterborough,-100.63294997534886
cancel,-97.52506550949768
book_an,-87.53018610111886
registered,-94.32717670663725
telephone_number,-105.21854356858967
over_85,-89.29932636281653
midland,-96.96162991897336
second_doze,-88.88442293915392
travel,-102.06132293733388
health_card,-96.41469455101516
healthcard,-95.75321370776359
registrations,-93.11679618283759
park,-97.1685448189011
saint_john,-83.54776562087372
healthcare_worker,-99.58305954791285
nurse,-95.26161761447938
phone,-95.18395235413603
needle,-98.70613449879636
my_husband,-92.95743241310319
fibromyalgia,-106.11653623686855
scared,-102.34203227148375
my_name,-94.39155630339285
set_up,-93.20703430618107
son,-87.699707906699
wont_let,-84.6023385487779
mother,-95.20081508710497
her,-87.99285120146838
account,-97.5149553492049
urgent,-98.59533171551118
apointment,-94.29779161722672
please_tell,-89.4414273404804
eight,-104.99223137287754
verification,-97.94467675820522
e_mail,-102.92492675743983
google,93.28600198727241
consent_form,-101.40335246006818
reschedule,-73.83897391784122
sickness,94.67352349649623
injury,-87.45543023066062
expired,-104.42655918534584
id,-103.39080415790765
tourists,-102.11512080555784
vacination,-106.87538261754437
seniors_living,-93.55738134151659
in_abbotsford,-97.56761031714392
nowhere,-98.30561576764197
school,-94.59304410815177
employment,-95.57727631234131
already_got,-95.3400950146847
notified,-96.79048467094181
visitor,-95.74594101689863
employer,99.64673797832292
apply,-100.37631983503901
appt,-90.92560144510333
friend_has,-93.59727481067084
him,-92.07666154776555
ca,-98.92274199493178
t_remember,-92.6321961888097
2_nd,90.94122709394127
learned,-100.59599759230969
my_daughter,-96.01097337305261
july_16,-86.27818203354148
booster,-103.0456155752799
be_contacted,-101.86446064842988
please_let,-84.96876557591773
phone_call,-89.01027662640267
within_4,-88.93723274775643
contact,-94.50186334394468
notified_by,-87.90315047501952
husband,-86.89074010822314
90,-97.43473733412294
82,-97.6432997077554
apt,-99.44759016379847
helped,-96.2687015861056
afterwards,97.99498815297899
help_me,-94.51948286024881
was_cancelled,95.22042618359158
four_months,96.3746255828062
fo,-97.78634508808811
plz,-91.57160926178129
let_me,-88.35812318636235
access_code,-96.90145415963664
forget,99.62258305679678
going_around,91.08281216375283
button,-82.75791898059356
was_directed,94.05076459926634
stage_2,-92.1689581773007
40_years,89.3727330055504
wanna,-94.44301601965019
pdf,94.77910712040388
birth_date,-96.1925740541111
accepted,-91.82272931532474
hot_spot,-90.75301953826634
in_mississauga,-109.56798854019993
york,-94.74534707885455
forms,-81.16282130708625
sign,-92.27561722679344
confirm,-97.68453042373258
card,-97.95195786595784
am_53,-93.92891975689044
west,-87.81235494248556
centre,-105.38485538304347
already_registered,-92.77923558527647
lost,-95.94376228497043
paper,-91.74084537824085
return,-97.45979078159387
im_trying,-97.52697811130989
im_eligible,-96.97829993979639
in_halton,-95.69208130593567
planning,-94.9309015006932
live_in,-82.9645762670397
mississauga,-88.02349459294187
r,-97.78592842512829
forgot,99.24878303739156
any_further,103.65408603269562
a_cancellation,-96.04220521164541
kingston_ontario,-99.7764966020909
an_email,-82.89900676595163
registration,-106.6964812446229
an_essential,-82.20958554162371
near_me,-95.81707297249338
in_port,-90.82585143214494
cancel_an,-94.324115725655
tuesday,-93.30879566720795
drug_store,-89.96101470077606
another_province,-87.87746362133949
hospital,-91.3003455027551
complicated,-100.05850868885788
type_2,-95.125384062121
diabetic,-86.04974798550788
health_issues,-96.7680814006656
lymph_nodes,-97.23980371434537
49_years,-92.86518943241404
health_condition,-88.4781301454822
vsccine,-83.3696420942148
postal_code,-93.06781800783521
w,-90.6087317315559
still_haven,-97.8151937495356
m_68,-88.25755142458853
in_victoria,-89.83535073778557
please_help,-102.34918290913681
deaf,-94.98898055645928
st_john,-96.70072790514898
71,-94.13721050489217
follow_up,97.7477726681037
born_in,-85.39389178545468
booking_appointments,-96.08570702693795
cleared,-96.03632465246046
keep_getting,-93.05309071141427
yr_old,-97.31287637843141
children,-97.20973606761305
bring,-97.49352410683763
codes,-102.73297682104173
stroke,-95.49709461050305
convention_center,-95.1786386261033
ministry_of,-86.87342138213005
was_told,-93.9311814475161
pregnant,-86.22374422119975
information_regarding,99.66162721789186
pfizer/moderna,-95.72573782341844
told_me,-102.33703717130965
no_clue,-90.12040268040016
my_partner,-100.96329079809979
year_old,-101.67642077589159
send_me,-97.66253492024114
try,-103.4188151826529
how/where,-102.15921883894792
book_online,-96.52094464888661
book_appt,-102.55272358876203
straight_forward,99.08429081052412
37,-105.81987702235706
appointement,-98.80854840601263
in_burlington,-99.44857771677806
wonder_if,-98.71540795219461
insert,101.85153079295674
rebook,-92.29021205096285
born,-97.55948083018916
medical_condition,96.03130514002349
youtube,103.41826440678688
a_letter,-91.99875636982705
because_he,-91.07530024375326
kidney_transplant,-93.82130336142748
caregiver,-90.5835754937407
was_born,-92.1177007236644
kindly,-99.1863224064082
hubby,-103.14234893435066
2b,-97.40447001190232
online_booking,-108.58746297172544
pfeizer,-92.03743091064446
keep_going,-100.72683496964315
childcare,-87.82974639475589
people_younger,-103.07982407452104
hot_spots,-89.52065468715844
health_concerns,-102.83068073917055
durham,-91.51525251507155
fill,-93.15960471605315
visitors,-95.25247308226187
ve_had,100.27679654516493
ll,-96.62655381291349
valve,87.26340174502063
in_2009,86.87225833270558
very_bad,97.4295668039316
military,-99.96614967215085
disabled,-97.50263447663743
arrange,-102.99974763959884
easier,90.12390467302008
with_asthma,-92.05701001546498
approach,-96.9803896666439
talking,-103.07430381434034
cancer_patient,-96.46623783978163
bmi,-86.72983329343779
over_40,-88.5284309328423
high_risk,-101.34625356301508
etobicoke,-100.50524984635327
so_difficult,88.11445673718984
no_option,96.69470749479535
finding,-95.56477824293536
locate,99.4150225763577
condition,-95.77582082962695
confirming,-91.98609359048518
falls,-82.99838894517244
documents,-98.35354417935145
consent_forms,-96.4394402740318
doctors_office,-97.75062379184907
immune_compromised,-101.07973913919723
she_gets,-102.66545405930829
round,-60.488666591982245
prompt,95.79372328383558
st,94.27268354944569
shoppers,-99.25993941109493
underlying_health,-98.29770200650412
registration_site,-90.39561035149312
40_plus,-95.86672181347214
in_oshawa,-99.50856577322205
weeks_ago,97.03086379899501
bookings,-92.92644862954604
55_plus,-92.18428751245844
clinic,-104.74692276664018
50_year,-107.24650486139397
1961,-98.59969765545128
phyzer,-93.10163506354311
booking_site,95.39348934361249
f,-96.14624241505258
c,-94.28112438509429
started,-102.1077909497481
am_wondering,-102.2866861204729
64_years,-100.63322877985412
hotspot,-81.77417171613774
pop_up,90.15975257753318
am_worried,-87.52803105400555
cov_19,-94.30016207485359
vaxine,-102.55242531597371
told_us,89.28288686579035
people_under,-86.95265834364066
58,-103.76949543043811
with_chronic,-100.04571032350145
still_waiting,-90.17093619095805
booking_tool,86.62971286848008
checklist,101.5229499021507
preregister,-98.86465935909014
am_59,-92.75493730564462
shop,-107.04339068461128
inside,97.38495822221844
this_morning,97.7779932266407
qualify,-93.09221359535687
y,104.67026515205147
with_diabetes,-93.1246002426754
minutes,91.36744141577043
shoot,88.47524711186408
hat,-97.58095528623616
offering,92.63574229431887
portal,-101.07602376223909
suffer_from,97.22128957911353
mental_health,-92.33823644344494
medication,98.80278006388811
jab,-100.62732321130511
guidelines,91.34759863826196
everywhere,92.84230738841534
eligibility,104.4545416395912
medical,98.61635738288967
exemptions,-91.8903225145629
extended,-90.07557168391354
interval_between,97.3268674169795
permit,-92.07992493446316
exemption,-106.30304751501875
phase_2d,98.29621610687398
starting_today,97.07116426691621
fall,-96.69291987765804
age_range,-92.38000809955702
variant,-86.30620083055815
family_dr,-90.0331847062001
20th,99.42875676642412
life,98.94988652894821
home_care,-90.76554536928441
essential_workers,-100.50091569870503
at_shoppers,-70.25031152344242
50_plus,-95.51975535293269
screening_form,-102.1717141641548
be_filled,-89.62357311492016
first_injection,95.98877290059478
vivid_19,102.398400269684
food_processing,90.39932322562278
testing,-89.5816263657657
ages_55,91.38503903411365
64,-91.99157999548198
treatments,-94.36124029555054
chemo,-94.11473667898487
2d,-102.81600279501005
registering,-100.24076268355597
severe_allergic,96.08719897051377
please_explain,-91.62953187740032
zone,-96.93042102702415
ok,95.0847134337586
in_pictou,96.59577318934103
24_hours,94.74886301616526
bring_with,-92.22118686781509
40_year,-101.93554258339428
vaccined,-102.83355113950006
am_73,-104.13395858237345
house,-90.04541010559907
any_chance,-90.59643480535841
sooner,-87.93068949315706
an_appt,-96.19366820994844
very_frustrating,95.14939913349262
no_wonder,95.02052459561793
in_london,-92.5472037013586
agriplex,91.63487767089478
north_london,-89.86668251492499
no_response,-95.29423012439783
fuck,103.00304879609254
vaccination_clinics,101.10174766905514
fine_out,-104.23277037278538
lead,100.12883650935177
submit,87.01558809953649
heard_back,-103.36032820347117
third,90.39505970456818
am_54,-109.20540177486997
deleted,91.92390617510603
simply,-94.97420445133974
so_confusing,-94.79145583941215
questionnaire,-90.95151891223018
telephone,-94.37995097260561
on_mar,-95.97113353739309
in_newmarket,101.81411844871582
notification_of,-92.61417041427376
hc,99.34273106957524
tr,94.6355208035778
online_registration,-97.14318986285937
application,-107.88940488257546
higher_risk,100.47727127194362
email_address,-94.6630379065479
restrictions,-97.0556377584686
input,-97.4373580417988
thx,-103.12870047892984
phiser,-98.90157172162162
learn_about,97.37921073476595
appontment,-95.17846190310983
no_matter,-87.76926570740089
choices,102.33765507412389
got_her,-92.92117206539507
talked,-107.89799911696628
cancer,-90.11036568445172
sooner_than,-88.24475939990865
app,-81.55196819613552
scarborough,-91.92499132522943
centenary_hospital,-108.315621606119
hall,-95.52990805509364
be_notified,-86.6928993918317
yr,96.97644682279758
corrected,-94.43656817978408
my_mom,-92.40504880765722
85,-97.41468177876611
away_from,-97.2181442469887
65_years,-97.51351715691764
3_days,-93.51597037774852
who_lives,-84.32339406945049
has_tested,-79.87648072863712
positive,-83.55897481276527
contagious,92.84807652584092
booster_shot,-101.70491085609426
march_16th,85.47927829569615
mnra,-91.20496686563963
okay,91.28322395819731
in_saskatoon,-102.8138973159065
essential_worker,-102.81122770396665
vaccinate,95.46780237858962
lambton,-95.90328406649364
ont,-101.8060010545628
waitlist,-97.38035405356699
london_ontario,-100.14990817879857
notify_me,-97.82567884862199
denied,-89.3890519907799
worry,-94.76926557466521
typical_government,97.52487227357724
directly,89.09692340607704
suck,-95.208169362154
allergic,-81.45589530333832
arena,-93.2210259535348
shortage,-97.71639395170203
reserve,-97.61306985104902
talk,95.56294910609886
already_had,-94.08245870082207
website_says,-110.15036342070132
family_members,95.0831900128488
alone,-97.93860289735893
prescribed,89.02681021293483
autistic,-98.48482747811931
living,-91.69259045893529
at_home,-93.24146293168691
crap,97.94733550639634
m_63,-102.80228853604662
oncologist,-97.6217002418534
66_years,-97.04351323815733
three_weeks,90.84531590865292
sent_me,-91.07335226040745
starts,-92.133971995752
astra_zenaca,-93.3407902767109
pzifer,94.5247812971718
in_brandon,-98.47532774761729
inflammation,97.41863908198114
dye,87.31694570382558
nobody,-103.47296248406818
irresponsible,87.95108999167715
verify,-91.79629947374383
am_61,-98.80952795856042
exposed,-96.1282850914701
a_person,-96.8891214596018
tested_positive,-96.22231036431288
priority_group,-97.41704871227498
just_click,-105.88275040065326
min,102.12780366707293
literature,104.55490072951582
am_67,-101.18499346452342
immune_suppressed,-100.39651608542152
april_22,-84.14745452691275
computer,-97.84162308377883
79_year,-89.49615129190194
upset,95.34758990046728
vaccene,-92.43402087353525
pregnant_women,104.59883221752526
red_deer,103.27874681790715
ware,-93.09031557247532
l,-94.85398363366377
drug_mart,-76.49221353426084
ave,-93.10355568184691
road,-87.78593998609253
time_comes,-92.04750320681262
touch_with,-99.7449640905609
town,-88.21888939568281
th,-98.18878108548346
force,-80.13568868890223
broken,99.05350261610506
second_dosis,-92.92945856239147
dosis,101.59558206018208
runs,-98.23634156561349
type_1,-84.92967506775581
spot,90.25135314734054
closest,-98.53447051714078
mi,-86.96395473653429
70_years,-97.10920691611975
teacher,-94.98392273170974
instructions,91.2956446851217
38,-105.42622894594338
temporary,90.29127622531179
visa,-91.47892528051082
in_yarmouth,-84.76128487027898
n_s,-91.58065436384408
in_winnipeg,-95.74899161336675
stand_by,-100.95627711809428
fort_mcmurray,-92.18729864821302
my_understanding,92.76883966039681
contact_me,-101.3378788081779
friends,-90.35628810618134
rcvd,-89.71092959165235
4_mths,-92.92815293256368
extremely_vulnerable,-104.8192266767192
immunize,-100.87591556950497
wait_4,81.76518130952316
not_happy,106.25565139631237
goverment,106.92259422216146
calling,-93.95596198545611
relating,103.48503027090445
senior,-102.86733576755587
remicade,-94.7606620081562
march_15,-93.4224748525456
many_times,-100.00686913515388
heard_anything,-88.69722891851387
62,-93.26282745257662
55_64,-102.14211230503913
clicked,-92.01769288137197
takes,-90.34364655911126
options,-96.55162099151657
driver,-85.56361112245503
lung,-98.06390389643818
transplant,-73.01074711114526
survivor,-95.43662545568091
never_got,-97.09940876878916
my_turn,-94.54868894473603
med,-90.94260792184325
m_61,-103.06232238036651
topic,93.59386164220263
wtf,99.21253346356852
sherwood_park,-98.75800937570698
85_yrs,-94.05928639313616
leads_me,94.83846511017823
burlington_on,-98.1862077455607
calls,-94.83686123683371
please_send,-91.9256904110691
waiting_lists,-95.46007403657504
57,-97.34955438333299
4_weeks,98.2900010226505
frontline,-96.477587825626
am_68,-105.59494241054904
st_johns,-92.35837421776367
allowing,-97.02635483762373
leukemia,-108.28073285909277
another_location,91.89524288381709
rbc,-90.28038767593526
sudbury,-100.68838861303043
drivers_licence,-88.33905627781556
user,93.09279134530378
2_wks,-99.47570368903803
office,-113.56457492245183
younger_than,-95.49590931141788
signed_up,-103.30248731244622
demographic,-99.59459532926208
notify,-95.94708086693963
over_70,-95.0260172460612
phase_3,101.28283573686888
prove,98.14359378564214
at_st,-94.06221400128251
drive,-99.04458875906138
care_giver,-87.89621914898773
ages_65,105.97570895280076
live_outside,-92.62891924639872
under_50,90.4928002158482
in_richmond,-48.40052029187118
hill,-59.43239155836128
birth,-86.8678573995816
get_vacinated,-105.55613039465369
ways,-101.69416528051418
windsor,-91.93291358820088
factor,-95.769777823327
smoker,-97.02710615389825
yrs_old,-91.83454774037442
waiver,-96.36297590606198
before_getting,-92.92230329203481
apart_from,75.24872857527113
in_keswick,-91.73590171171904
mobile,-98.91824873671985
convention_centre,-93.14145807574589
am_83,-99.25308858314567
very_frustrated,-96.0942194305424
give_me,-93.83021706766175
pre_register,-99.86578283651748
rd,-104.5538153582988
worked,-89.83714535786751
copy,-101.65917914085475
am_63,-99.4342781953334
21_days,76.87035217117538
north,-91.41085400337458
side,-93.69830326589697
print_out,-92.56562325546184
67,-101.74933011524409
in_guelph,-83.15171308001244
deal_with,88.26820702724001
too_much,103.21659710755502
regester,-102.88262524813865
pre_registration,-104.46544403766923
70yrs,-96.3368799334411
cancelled,-90.65431873450873
ti,-96.53640956250277
worried,-91.87026680011533
which_clinic,96.4934232609947
m_64,-98.02992348748815
yrs,-98.72883273967108
allow_me,100.85556527968686
northern,-94.2836996813541
high_priority,-96.90823903486417
red,73.93417718182475
white,-93.75920746706903
front,-92.88393579161355
waterloo,-78.41648027460947
47,-95.54931564324055
hr_grace,-88.13365782821114
booked_already,-98.27414767997938
making_appointments,100.10573062092541
those_65,-100.1709222688079
voluntary,-83.65111806809868
60_69,-89.05301146366334
astrozenica,92.13859741649534
wil,92.29416776375548
turning,-104.78755587322514
m_53,-96.80426029391228
an_employee,-88.87111849939218
with_copd,-101.25813144770635
montreal,-96.21759723722745
90_years,-94.7581251506405
reasons,-101.1484078311903
went_through,-92.88965255456324
drive_through,-93.87961026777874
in_regina,-92.36615318700095
brain,-97.9122838893546
bleed,-92.33862827056315
astra_zennica,-95.06235427363463
receiving_treatment,-95.83073037934209
unfortunately,-94.70528757098018
wait_before,-89.46481351733195
asking,-100.28499907219707
employee,-91.62524105394618
user_friendly,-89.95425821997456
iam,-103.62578278292352
severe_copd,-97.42386353687884
stay,87.37208196282776
preference,-96.3328639129757
communication,107.20337019988888
certificate,-97.70245222798496
speak,-92.38471732140283
load,-93.2490470039147
in_milton,-99.27207098580902
pfyzer,-95.31681394214395
am_unable,-94.28588190670085
was_hoping,107.01767808027878
filled,103.63598382007287
m_62,-94.5094611910693
vancouver_island,-97.20280745153379
aztra,-94.99312898144545
simply_want,101.00723063260153
missed,-91.28869363871101
60_years,-103.8972815744441
brampton,-103.1627518367981
53_year,92.62025541218726
old_female,-91.1324938011922
who_makes,93.83767546434525
que,-94.4545000321933
fizer,-98.57733788376595
please_confirm,-95.56674604356643
m_tis,-91.00157235785035
car,-84.609502301062
obtain,-93.13543839875277
was_searching,105.53921495526018
selkirk,-98.82907718681017
wher,-106.22677779436944
tell_them,95.77046268422772
uses,-101.34020577265608
google_search,101.30623034341501
53,-102.52797675165806
survey,-91.4833955074971
they_gave,-104.27369940343534
thinking,91.67678080187805
my_father,-92.98980757250888
he_got,-88.7161703376345
63_years,-92.79382948674414
review,99.57520388081358
conflict,-89.41955931589669
lived_in,94.73572698465563
between_shots,104.54608564120015
cell_phone,-95.33371361002837
in_niagara,-88.67056950389792
am_72,-100.30165468285804
24/7,-104.31814629073159
stay_home,-96.77731888220805
spent,103.50307610123072
guess,101.23977475446176
students,-96.45961279719309
complex,-92.93211351841457
special_needs,-65.6686304901461
wear,-55.80273535739772
both_over,-103.13474239810884
local_pharmacy,-97.77470340491793
street,-102.87965719874626
steps,-87.20069458247889
hospitals,-94.87046856927516
retirement,-106.31298758828981
homes,-95.40993486906797
opened,-95.97069303453976
internet,-91.49636995608863
frist,-102.01124465865524
within_21,-87.4072164246091
corvid,-91.02810699565413
1954,-95.53056446337115
walk,-97.17432854076127
in_scarborough,-100.32025142827058
week_ago,-87.00824191078163
didnt,-98.3818277957561
spots,-100.74697881307914
appoint,-93.72626058942812
atrazeneca,-101.74315687305007
beach,-86.73381796770535
screening,91.78503497879493
march_20,-104.1885297322319
cancer_patients,-114.04751966510942
copd,-100.4955508021621
be_immunized,-98.7746061616888
heading,-103.3899912509139
criteria,-98.07306363394109
explanation,96.35501573665117
am_86,-95.43384184060882
vacation,-106.63383839256987
pilot_program,-101.08057755595863
circle,-90.90496140250207
all_kinds,-96.65812216132329
lung_problems,-98.45561971360719
depression,-84.40179298068465
chronic_pain,-94.96338594597894
asthma,-96.61520015437941
metis,-97.85892796180158
am_terrified,-99.3139993941808
a_mask,-55.41611827228163
saskatoon,-90.91169542391938
my_mother,-103.63845511941086
community_centre,-89.49967795082321
medical_problems,92.47511282349288
port,-81.19535146666325
against_corona,-91.25767150468201
chronic_condition,-104.63873080670443
reside_in,-92.91196960161754
apartment,-102.08369067202112
resident,-97.02952848275109
infected,86.863353981591
appoinment,93.4479076794629
request,-106.3398446622485
james,-103.17772785374785
in_sydney,-92.76148431400406
client,105.03661503079641
registry,-100.84888260746992
only_giving,91.45682575215947
thank_u,98.90205345225475
shopper_s,-100.29751650182283
georgina,96.43136574463954
falls_ontario,-90.74292866267697
new_glasgow,-98.91603668528789
an_error,88.94719165701012
choose,-95.90601042888235
m_66,-103.6693381529451
radio,102.1772064045895
truro,-100.96951970013309
